,Writer_Avg_Rating,Director_Avg_Rating,Actor_Avg_Rating,runtimeMinutes,OMDB_Metascore,genres,OMDB_Rated,ReleaseMonth,averageRating,actual,predictions
302,5.67,5.96,5.72,96.0,30.0,2,2,12.0,6.1,6.1,5.806333333333318
303,5.54,5.65,4.91,98.0,37.0,6,0,10.0,5.3,5.3,5.278666666666649
304,6.37,6.02,5.97,103.0,60.0,2,1,10.0,6.3,6.3,6.357000000000004
305,6.12,6.9,6.41,124.0,72.0,6,0,2.0,7.1,7.1,6.977333333333313
306,5.98,5.7,5.81,103.0,65.0,6,1,9.0,5.8,5.8,5.905999999999982
307,4.6,4.6,5.42,88.0,46.0,2,1,6.0,4.6,4.6,4.675999999999991
308,7.4,7.4,7.4,90.0,78.0,3,3,11.0,7.4,7.4,7.395000000000036
309,6.2,6.2,5.76,111.0,54.0,4,3,7.0,6.2,6.2,6.098333333333346
310,4.28,4.31,4.72,84.0,56.0,6,3,7.0,4.4,4.4,4.3686666666666705
311,6.29,6.6,6.28,111.0,32.0,12,0,3.0,6.3,6.3,6.017999999999995
312,6.73,7.4,7.0,71.0,77.0,4,3,9.0,7.4,7.4,7.334333333333354
313,6.33,6.54,6.26,102.0,53.0,2,1,10.0,6.2,6.2,6.50199999999999
314,7.05,7.22,6.38,84.0,71.0,3,3,6.0,6.5,6.5,6.683333333333331
315,5.72,6.48,6.37,118.0,58.0,4,2,12.0,5.7,5.7,6.356333333333334
316,6.22,5.4,5.6,101.0,52.0,2,1,4.0,4.8,4.8,5.962000000000002
317,6.75,7.04,6.59,98.0,77.0,4,2,8.0,7.1,7.1,7.079999999999974
318,6.97,6.3,7.3,120.0,54.0,4,0,9.0,7.3,7.3,7.283999999999986
319,6.97,6.4,6.37,119.0,57.0,4,2,10.0,7.0,7.0,7.012
320,7.1,6.93,6.15,123.0,65.0,2,2,1.0,6.8,6.8,6.904999999999977
321,6.95,6.95,6.6,129.0,33.0,6,3,7.0,6.3,6.3,6.483333333333309
322,6.02,6.82,5.75,115.0,39.0,2,2,10.0,6.5,6.5,5.880666666666672
323,6.5,6.43,5.77,149.0,35.0,0,2,6.0,6.0,6.0,6.062333333333335
324,6.58,6.0,6.35,103.0,61.0,2,2,9.0,6.5,6.5,6.5386666666666695
325,4.6,4.6,5.1,85.0,82.0,6,3,2.0,5.1,5.1,5.206999999999988
326,5.59,5.88,6.34,95.0,75.0,6,3,6.0,5.6,5.6,6.386333333333332
327,6.88,6.66,7.73,93.0,70.0,3,3,3.0,7.1,7.1,7.72300000000001
328,6.8,6.69,6.06,132.0,50.0,10,3,12.0,6.1,6.1,6.259333333333312
329,6.83,6.95,6.78,134.0,74.0,3,2,12.0,7.3,7.3,7.267666666666658
330,7.44,6.39,6.9,99.0,55.0,3,3,6.0,6.8,6.8,6.897333333333313
331,5.71,5.67,5.57,76.0,66.0,2,3,7.0,5.2,5.2,5.33400000000002
332,7.11,7.7,6.42,89.0,42.0,2,0,10.0,6.4,6.4,6.532000000000028
333,6.21,6.94,6.35,100.0,58.0,2,2,10.0,6.3,6.3,6.33099999999998
334,6.2,6.2,6.06,81.0,59.0,3,3,10.0,6.2,6.2,6.198333333333357
335,6.02,6.1,6.22,88.0,40.0,2,3,4.0,6.1,6.1,5.939333333333335
336,6.49,6.13,6.26,118.0,43.0,12,2,9.0,6.6,6.6,6.453333333333307
337,5.17,5.98,5.89,100.0,51.0,2,1,12.0,4.7,4.7,5.007666666666688
338,7.22,6.59,5.68,85.0,64.0,6,2,1.0,7.0,7.0,6.88966666666667
339,6.78,6.5,6.8,98.0,79.0,12,3,8.0,6.8,6.8,6.96866666666666
340,7.55,7.1,6.8,114.0,83.0,4,0,1.0,7.1,7.1,7.311666666666639
341,5.65,6.0,6.12,83.0,69.0,6,3,10.0,6.0,6.0,6.014333333333332
342,6.8,7.6,6.36,131.0,79.0,2,0,12.0,6.8,6.8,7.137333333333313
343,6.53,6.74,6.85,93.0,63.0,0,3,10.0,6.9,6.9,6.895000000000021
344,5.2,4.8,5.65,98.0,51.0,2,1,11.0,5.2,5.2,5.241333333333349
345,6.21,6.03,6.58,94.0,66.0,4,2,11.0,6.8,6.8,6.73833333333331
346,7.4,7.4,7.4,110.0,54.0,0,3,7.0,7.4,7.4,7.349333333333345
347,5.15,5.8,4.87,107.0,51.0,4,3,6.0,4.3,4.3,4.58333333333332
348,6.43,6.82,6.91,115.0,89.0,4,2,2.0,7.4,7.4,7.4336666666666895
349,7.1,7.1,7.1,95.0,72.0,6,0,7.0,7.1,7.1,7.105333333333304
350,5.49,5.71,5.09,98.0,47.0,6,3,11.0,4.5,4.5,4.8116666666666665
351,6.67,7.38,6.48,189.0,60.0,2,0,12.0,7.1,7.1,6.924666666666656
352,7.2,7.2,7.2,123.0,80.0,2,0,10.0,7.2,7.2,7.335666666666678
353,6.79,7.26,6.72,118.0,57.0,2,2,7.0,6.2,6.2,6.970999999999999
354,6.07,6.39,6.8,122.0,55.0,4,1,12.0,6.8,6.8,6.775666666666645
355,7.14,7.01,6.42,165.0,100.0,4,0,8.0,7.9,7.9,7.837000000000027
356,6.75,6.38,6.13,110.0,72.0,2,3,6.0,6.1,6.1,6.356999999999977
357,7.02,6.68,6.18,91.0,53.0,3,3,9.0,6.2,6.2,6.658333333333339
358,6.66,6.01,6.49,99.0,54.0,6,3,11.0,6.5,6.5,6.593
359,6.19,6.47,6.35,179.0,82.0,10,3,4.0,6.7,6.7,6.700666666666685
360,3.6,3.6,4.38,83.0,33.0,6,3,3.0,3.6,3.6,3.5670000000000073
361,5.8,7.05,6.49,90.0,58.0,2,0,9.0,5.8,5.8,5.969999999999979
362,5.56,6.17,5.67,105.0,42.0,6,0,10.0,5.5,5.5,5.485000000000001
363,5.31,6.17,5.46,111.0,47.0,6,0,10.0,5.0,5.0,5.165333333333331
364,6.4,7.04,6.42,96.0,55.0,2,1,11.0,6.8,6.8,6.673333333333315
365,6.79,6.88,6.29,122.0,52.0,10,2,4.0,6.9,6.9,6.892333333333351
366,6.43,6.15,5.48,109.0,65.0,2,2,2.0,6.3,6.3,6.3973333333333136
367,5.74,5.55,5.91,103.0,65.0,2,3,9.0,6.9,6.9,5.931999999999999
368,6.1,5.57,6.05,97.0,61.0,2,0,2.0,6.1,6.1,6.138666666666646
369,5.91,6.52,5.44,109.0,43.0,2,1,7.0,5.8,5.8,5.8366666666666465
370,7.02,7.12,7.36,104.0,75.0,3,3,11.0,7.6,7.6,7.494999999999976
371,5.65,5.56,5.94,103.0,53.0,2,2,10.0,5.2,5.2,5.374000000000018
372,6.37,6.63,5.94,113.0,58.0,2,2,10.0,5.8,5.8,6.065666666666645
373,7.8,7.65,7.57,87.0,60.0,4,3,10.0,7.8,7.8,7.655999999999993
374,6.72,6.1,6.14,107.0,45.0,4,0,11.0,6.7,6.7,6.628333333333357
375,6.3,6.59,7.5,128.0,92.0,4,2,3.0,7.5,7.5,7.52
376,6.72,6.88,6.17,117.0,79.0,4,2,2.0,7.6,7.6,7.443666666666642
377,5.99,6.49,6.56,104.0,46.0,2,2,12.0,6.8,6.8,6.299000000000008
378,6.21,6.18,6.08,125.0,72.0,10,3,1.0,6.0,6.0,6.170666666666666
379,6.57,6.03,6.57,111.0,63.0,4,2,11.0,6.8,6.8,6.8216666666666645
380,7.02,5.63,6.6,130.0,68.0,4,2,6.0,8.0,8.0,7.731000000000001
381,6.3,5.7,6.07,87.0,66.0,2,3,8.0,6.2,6.2,6.346333333333333
382,7.3,7.3,6.8,89.0,81.0,4,3,6.0,7.3,7.3,7.275333333333319
383,5.9,5.65,6.37,139.0,68.0,13,0,11.0,6.6,6.6,6.638999999999975
384,6.55,6.97,6.5,139.0,60.0,4,0,7.0,6.6,6.6,6.71566666666664
385,5.6,5.6,6.07,99.0,52.0,12,0,2.0,5.1,5.1,5.619333333333331
386,6.62,6.44,6.33,104.0,69.0,10,3,4.0,6.8,6.8,6.7553333333333105
387,6.36,6.36,6.4,85.0,82.0,4,0,5.0,6.9,6.9,6.670666666666666
388,6.69,6.69,6.92,102.0,83.0,4,3,11.0,6.9,6.9,7.018666666666668
389,7.38,7.3,6.62,126.0,76.0,3,3,12.0,7.1,7.1,7.220999999999978
390,8.02,7.95,8.1,109.0,95.0,3,3,11.0,8.1,8.1,8.1183333333333
391,7.22,7.2,6.51,129.0,76.0,12,0,10.0,7.7,7.7,7.633000000000002
392,5.3,4.91,5.57,94.0,46.0,6,3,4.0,5.3,5.3,5.310666666666648
393,5.95,5.2,5.2,81.0,54.0,4,3,4.0,5.2,5.2,5.270333333333351
394,4.68,6.03,5.37,111.0,34.0,12,0,10.0,4.7,4.7,4.871000000000004
395,6.8,6.27,6.52,117.0,55.0,4,1,10.0,7.3,7.3,7.114999999999985
396,4.98,5.46,6.21,96.0,34.0,12,2,2.0,4.3,4.3,4.667333333333318
397,4.33,4.0,5.92,93.0,58.0,12,0,6.0,4.4,4.4,4.617000000000011
398,5.65,6.06,6.08,99.0,28.0,4,2,2.0,5.4,5.4,5.675999999999993
399,7.15,6.8,7.39,106.0,73.0,3,3,4.0,7.6,7.6,7.391000000000006
400,6.0,6.5,6.31,91.0,64.0,4,0,6.0,6.5,6.5,6.488000000000006
401,5.54,6.7,6.58,123.0,48.0,12,0,9.0,6.3,6.3,6.364999999999981
402,7.3,7.3,6.74,100.0,66.0,3,2,12.0,7.1,7.1,7.126666666666644
403,5.91,5.5,6.03,110.0,46.0,12,0,8.0,5.5,5.5,5.701666666666666
404,6.55,6.66,6.28,108.0,64.0,4,0,7.0,7.1,7.1,6.910999999999978
405,5.2,4.4,4.4,106.0,40.0,6,3,3.0,4.4,4.4,4.225666666666672
406,3.32,3.08,4.38,87.0,9.0,2,2,1.0,2.8,2.8,2.786666666666656
407,5.68,5.67,6.18,91.0,38.0,6,0,10.0,5.5,5.5,5.532333333333337
408,6.99,5.73,6.28,118.0,84.0,4,3,5.0,6.4,6.4,7.460666666666674
409,6.6,6.6,5.74,93.0,63.0,6,3,11.0,5.5,5.5,6.295666666666669
410,5.7,5.14,5.84,90.0,61.0,12,3,4.0,5.7,5.7,5.854000000000003
411,6.72,7.6,6.62,143.0,81.0,12,2,11.0,7.8,7.8,7.6116666666666575
412,6.59,6.6,5.8,101.0,64.0,10,0,4.0,6.3,6.3,6.373999999999981
413,6.82,6.82,6.9,108.0,85.0,4,3,1.0,6.9,6.9,7.09933333333334
414,6.68,7.14,6.95,108.0,54.0,2,3,4.0,7.3,7.3,7.226666666666653
415,6.3,6.72,5.72,104.0,42.0,2,0,11.0,6.3,6.3,6.290333333333316
416,5.9,5.9,6.58,137.0,66.0,4,3,11.0,7.0,7.0,6.975999999999997
417,6.49,5.64,6.03,98.0,52.0,0,1,3.0,5.7,5.7,5.8946666666666845
418,6.54,6.63,6.12,119.0,63.0,4,0,4.0,6.9,6.9,6.837333333333354
419,6.22,6.25,6.32,84.0,78.0,6,3,9.0,6.2,6.2,6.2800000000000225
420,5.79,5.77,6.03,81.0,33.0,4,2,6.0,4.7,4.7,5.34833333333333
421,5.7,5.72,5.77,107.0,42.0,4,2,10.0,5.7,5.7,5.638000000000019
422,5.2,5.2,5.85,105.0,53.0,4,3,1.0,5.2,5.2,5.321000000000022
423,6.5,6.77,6.62,97.0,79.0,6,3,8.0,6.6,6.6,6.653666666666644
424,5.92,6.51,5.72,96.0,65.0,4,3,8.0,5.2,5.2,6.0896666666666635
425,7.22,7.22,7.3,124.0,82.0,4,3,9.0,7.3,7.3,7.539666666666672
426,5.25,5.25,5.43,88.0,65.0,6,3,7.0,5.7,5.7,5.265666666666665
427,6.37,7.01,6.61,113.0,55.0,2,2,5.0,6.2,6.2,6.415000000000018
428,6.78,6.6,6.87,80.0,76.0,3,2,8.0,6.8,6.8,6.8783333333333125
429,7.23,6.85,6.64,106.0,75.0,4,0,9.0,7.6,7.6,7.471999999999967
430,6.3,6.3,6.02,108.0,70.0,4,3,6.0,6.3,6.3,6.324999999999986
431,6.87,6.9,6.9,75.0,41.0,4,3,9.0,6.9,6.9,6.944666666666683
432,6.7,6.44,6.28,109.0,51.0,4,2,6.0,7.3,7.3,7.0476666666666565
433,5.64,6.17,6.32,105.0,42.0,2,1,5.0,6.0,6.0,5.853333333333339
434,6.04,5.55,6.04,113.0,23.0,2,2,10.0,5.5,5.5,5.699333333333337
435,4.64,5.7,5.19,84.0,40.0,0,0,6.0,4.8,4.8,4.817666666666651
436,5.8,5.2,5.81,89.0,69.0,6,2,2.0,5.8,5.8,5.926999999999979
437,7.17,6.83,7.3,108.0,80.0,4,3,8.0,7.3,7.3,7.3446666666666545
438,6.68,6.53,6.61,102.0,70.0,7,1,12.0,6.8,6.8,6.852999999999984
439,6.59,6.37,6.51,121.0,82.0,4,3,2.0,7.4,7.4,6.895333333333323
440,5.8,5.5,6.2,120.0,51.0,4,3,9.0,6.1,6.1,6.098999999999978
441,4.12,4.12,4.86,88.0,24.0,4,3,5.0,4.8,4.8,4.531333333333315
442,6.15,6.32,5.79,97.0,39.0,10,0,7.0,4.7,4.7,5.118333333333349
443,6.6,6.58,6.22,94.0,50.0,2,1,7.0,6.9,6.9,6.765666666666689
444,6.3,6.3,6.3,95.0,65.0,6,3,10.0,6.3,6.3,6.308999999999975
445,6.26,6.6,6.45,102.0,67.0,6,3,10.0,6.6,6.6,6.597666666666645
446,6.1,6.56,6.42,113.0,72.0,2,0,12.0,6.1,6.1,6.335666666666645
447,5.85,6.0,5.63,99.0,69.0,2,3,2.0,6.0,6.0,5.977666666666662
448,6.52,6.66,6.9,147.0,82.0,10,3,9.0,6.9,6.9,6.997333333333357
449,6.76,6.9,6.4,97.0,70.0,4,3,4.0,6.9,6.9,6.910333333333354
450,5.81,5.67,6.14,105.0,61.0,4,2,4.0,5.6,5.6,6.069666666666661
451,6.82,6.9,7.02,98.0,64.0,3,3,9.0,6.9,6.9,6.960333333333358
452,6.51,5.97,6.22,89.0,44.0,6,0,3.0,6.1,6.1,6.13266666666665
453,6.83,6.77,6.3,94.0,50.0,2,0,5.0,5.8,5.8,6.13866666666665
454,5.96,6.4,6.04,89.0,53.0,6,0,10.0,5.9,5.9,5.993666666666679
455,6.7,6.39,6.01,99.0,61.0,2,0,8.0,6.9,6.9,6.582000000000006
456,5.6,6.12,6.14,93.0,45.0,2,0,3.0,5.9,5.9,5.7696666666666845
457,5.92,5.7,5.85,105.0,65.0,2,0,8.0,7.0,7.0,6.130333333333333
458,7.3,6.84,7.01,106.0,54.0,2,2,2.0,7.3,7.3,7.253999999999985
459,6.14,6.28,5.3,90.0,31.0,2,2,2.0,6.1,6.1,5.944333333333312
460,7.02,7.05,7.0,91.0,81.0,3,3,6.0,6.4,6.4,6.634666666666686
461,5.98,6.8,6.25,148.0,63.0,0,0,12.0,5.7,5.7,6.269666666666683
462,5.3,4.95,5.31,88.0,64.0,6,3,7.0,5.3,5.3,5.1986666666666475
463,6.7,6.68,6.3,113.0,85.0,10,0,10.0,6.7,6.7,6.860666666666686
464,6.63,6.63,7.03,120.0,91.0,4,3,4.0,7.3,7.3,7.258999999999989
465,7.55,7.56,7.66,101.0,76.0,3,3,11.0,7.7,7.7,7.697333333333324
466,6.57,6.61,7.43,109.0,56.0,3,3,9.0,7.0,7.0,7.128999999999991
467,5.18,4.39,5.71,93.0,19.0,12,0,8.0,4.6,4.6,4.572666666666662
468,6.66,6.4,6.42,105.0,75.0,12,0,7.0,6.7,6.7,6.8623333333333285
469,5.01,4.94,5.69,92.0,47.0,2,0,7.0,5.8,5.8,5.5749999999999815
470,7.18,7.1,6.32,111.0,66.0,12,2,1.0,7.1,7.1,7.121333333333307
471,5.9,5.76,6.27,134.0,49.0,4,3,10.0,5.8,5.8,5.962333333333311
472,5.74,6.31,5.67,92.0,57.0,12,2,6.0,5.7,5.7,5.750000000000016
473,5.98,5.68,6.41,91.0,65.0,2,2,8.0,5.9,5.9,6.2293333333333365
474,6.3,6.35,6.34,101.0,45.0,12,3,8.0,5.7,5.7,5.921000000000015
475,5.7,5.7,5.32,94.0,56.0,4,3,12.0,5.2,5.2,5.356000000000017
476,6.45,6.7,6.64,73.0,62.0,3,3,3.0,6.7,6.7,6.678000000000001
477,6.69,5.99,5.81,117.0,31.0,2,2,5.0,6.5,6.5,6.442000000000003
478,7.4,7.8,7.4,95.0,72.0,3,3,2.0,7.4,7.4,7.443000000000027
479,7.07,7.37,6.96,148.0,71.0,0,2,12.0,8.2,8.2,7.98766666666667
480,6.05,6.23,6.67,75.0,80.0,4,3,2.0,6.5,6.5,6.612333333333335
481,5.55,4.7,5.67,80.0,32.0,4,3,12.0,5.0,5.0,5.067
482,6.6,5.7,6.3,90.0,61.0,4,0,4.0,6.6,6.6,6.545333333333314
483,7.08,7.11,6.66,115.0,89.0,4,3,6.0,7.9,7.9,7.396333333333321
484,6.13,6.18,6.13,99.0,74.0,12,3,10.0,6.8,6.8,6.596666666666649
485,6.5,6.5,6.5,82.0,68.0,4,3,5.0,6.5,6.5,6.495666666666669
486,5.58,5.55,6.1,80.0,68.0,2,3,8.0,5.6,5.6,5.715666666666649
487,5.7,5.95,5.93,100.0,46.0,2,1,8.0,5.7,5.7,5.694666666666672
488,7.48,7.6,7.5,106.0,78.0,3,2,5.0,7.5,7.5,7.527999999999997
489,5.2,5.2,5.69,90.0,54.0,4,0,3.0,5.2,5.2,5.25500000000002
490,6.9,6.45,6.84,109.0,43.0,10,3,9.0,6.8,6.8,6.887666666666645
491,7.08,6.73,6.36,121.0,60.0,4,0,1.0,7.5,7.5,7.156333333333322
492,5.19,5.8,5.73,154.0,44.0,2,2,1.0,4.2,4.2,4.632333333333349
493,5.33,5.69,4.22,97.0,20.0,3,1,4.0,3.7,3.7,3.7253333333333467
494,6.77,6.78,6.35,107.0,76.0,2,0,4.0,6.8,6.8,6.8689999999999785
495,6.07,5.4,5.85,94.0,52.0,2,1,8.0,5.6,5.6,5.750999999999986
496,6.4,6.4,5.96,103.0,67.0,2,3,9.0,6.4,6.4,6.3843333333333545
497,5.34,5.99,6.29,102.0,67.0,2,0,11.0,6.3,6.3,6.314333333333314
498,6.77,6.78,6.51,104.0,57.0,2,0,3.0,6.9,6.9,6.902000000000029
499,6.15,6.1,6.16,105.0,52.0,4,0,10.0,6.1,6.1,6.1159999999999775
500,5.2,5.2,4.95,91.0,42.0,2,2,9.0,4.8,4.8,4.89666666666665
501,5.55,5.7,5.48,89.0,39.0,2,0,8.0,5.7,5.7,5.65700000000002
502,6.41,6.19,6.35,105.0,36.0,4,0,10.0,6.4,6.4,6.320333333333355
503,5.82,6.5,5.66,78.0,65.0,6,3,10.0,5.7,5.7,5.918333333333342
504,5.3,5.3,5.58,99.0,72.0,6,0,12.0,5.3,5.3,5.39399999999998
505,5.85,5.45,6.06,89.0,18.0,6,2,12.0,4.9,4.9,5.1273333333333335
506,5.65,5.53,5.43,86.0,46.0,6,3,10.0,5.1,5.1,5.174333333333322
507,7.05,7.01,7.48,99.0,80.0,3,1,7.0,7.7,7.7,7.632000000000006
508,6.58,6.64,6.91,80.0,84.0,2,3,7.0,7.5,7.5,7.318666666666671
509,5.88,6.3,5.82,104.0,38.0,2,1,2.0,5.8,5.8,5.74966666666665
510,6.9,6.44,6.39,130.0,60.0,10,0,6.0,7.0,7.0,6.988999999999998
511,4.8,5.07,5.03,97.0,39.0,2,0,11.0,4.8,4.8,4.671999999999997
512,6.0,6.52,6.64,117.0,40.0,2,2,5.0,6.7,6.7,6.477666666666688
513,6.46,6.75,6.14,108.0,75.0,6,0,10.0,6.5,6.5,6.67566666666667
514,5.98,6.23,6.18,99.0,36.0,4,1,2.0,6.1,6.1,5.98899999999998
515,6.12,5.8,6.26,100.0,61.0,4,0,4.0,5.8,5.8,5.940666666666646
516,5.2,5.2,4.96,90.0,62.0,12,3,2.0,5.2,5.2,5.111000000000018
517,5.68,5.68,6.42,87.0,54.0,10,0,3.0,5.5,5.5,5.784666666666665
518,5.48,6.02,6.37,97.0,29.0,2,1,1.0,5.7,5.7,5.485666666666667
519,6.6,7.01,6.17,122.0,69.0,4,0,12.0,6.6,6.6,6.699333333333308
520,7.4,6.82,7.4,90.0,70.0,3,3,3.0,7.4,7.4,7.385666666666699
521,6.92,6.58,7.3,91.0,89.0,4,0,8.0,7.3,7.3,7.401333333333329
522,6.37,6.49,6.45,124.0,48.0,2,2,2.0,6.1,6.1,6.227999999999977
523,5.82,6.04,6.34,108.0,55.0,6,2,7.0,5.8,5.8,5.935333333333315
524,6.65,7.13,5.88,130.0,77.0,6,0,7.0,6.8,6.8,6.9066666666666485
525,5.7,6.19,6.13,121.0,49.0,6,0,4.0,5.3,5.3,5.61166666666665
526,5.7,5.17,5.79,84.0,46.0,2,0,5.0,5.7,5.7,5.65300000000002
527,6.4,5.56,6.35,86.0,64.0,4,3,3.0,6.8,6.8,6.699666666666647
528,6.57,6.57,6.52,92.0,71.0,4,3,2.0,7.1,7.1,6.950999999999978
529,6.58,5.73,6.05,117.0,57.0,12,0,8.0,6.8,6.8,6.651333333333311
530,5.5,6.5,6.07,97.0,38.0,4,3,2.0,5.1,5.1,5.279999999999986
531,5.56,5.22,5.53,85.0,45.0,0,1,4.0,2.5,2.5,3.639333333333334
532,7.35,7.35,6.38,90.0,46.0,4,3,1.0,7.7,7.7,7.396666666666675
533,7.2,7.2,7.2,87.0,74.0,4,3,5.0,7.2,7.2,7.2176666666666796
534,7.1,7.26,6.78,109.0,82.0,4,0,11.0,7.4,7.4,7.304666666666691
535,5.29,5.84,5.86,122.0,56.0,10,2,11.0,5.3,5.3,5.534666666666662
536,4.9,5.87,5.69,98.0,35.0,2,0,8.0,5.3,5.3,5.260666666666646
537,6.25,6.25,6.4,127.0,55.0,2,2,11.0,6.6,6.6,6.6133333333333155
538,6.48,6.56,6.57,100.0,92.0,4,3,2.0,7.1,7.1,6.850000000000003
539,6.78,7.38,6.62,134.0,81.0,4,0,1.0,7.0,7.0,7.2466666666666635
540,5.63,5.98,6.02,89.0,53.0,2,1,8.0,4.7,4.7,5.103000000000022
541,6.11,6.3,6.06,84.0,53.0,2,3,6.0,6.3,6.3,6.238333333333314
542,6.9,6.9,5.94,92.0,82.0,4,0,7.0,6.9,6.9,7.054666666666679
543,6.48,6.12,5.9,103.0,63.0,4,3,10.0,6.8,6.8,6.56366666666665
544,4.71,5.22,4.55,93.0,35.0,2,1,11.0,3.6,3.6,3.891666666666669
545,6.73,6.87,6.6,93.0,78.0,4,3,9.0,6.6,6.6,6.628666666666641
546,6.21,6.45,6.13,96.0,72.0,2,3,9.0,6.5,6.5,6.4620000000000015
547,7.0,7.65,6.86,90.0,69.0,3,3,8.0,7.0,7.0,7.063666666666666
548,6.36,6.55,6.5,89.0,72.0,4,3,11.0,6.6,6.6,6.586666666666647
549,6.0,6.0,5.89,101.0,85.0,4,3,1.0,6.0,6.0,6.061666666666668
550,6.2,6.2,5.85,91.0,53.0,2,0,3.0,6.2,6.2,6.2160000000000215
551,5.54,5.98,6.2,101.0,22.0,2,0,9.0,5.8,5.8,5.632333333333315
552,4.6,4.6,4.99,90.0,49.0,2,0,3.0,4.6,4.6,4.6236666666666615
553,6.15,5.91,5.8,100.0,21.0,2,2,6.0,5.4,5.4,5.502333333333337
554,5.77,7.06,6.25,93.0,31.0,4,0,4.0,6.0,6.0,5.755999999999997
555,8.12,8.44,7.01,117.0,72.0,0,2,4.0,8.2,8.2,8.224666666666666
556,5.25,6.5,6.29,79.0,27.0,2,0,3.0,5.5,5.5,5.453000000000002
557,6.29,6.67,6.28,110.0,74.0,10,0,3.0,7.0,7.0,6.966
558,6.77,6.68,6.48,112.0,75.0,4,3,3.0,7.1,7.1,7.031666666666642
559,6.41,6.56,5.43,77.0,66.0,4,0,7.0,5.5,5.5,5.9996666666666645
560,6.7,7.04,6.22,125.0,49.0,0,1,12.0,6.8,6.8,6.752999999999978
561,5.5,5.5,6.37,100.0,47.0,12,0,3.0,5.5,5.5,5.624000000000001
562,5.82,6.57,5.97,112.0,41.0,4,0,5.0,6.4,6.4,6.179000000000013
563,5.44,5.07,5.62,112.0,37.0,2,0,5.0,5.8,5.8,5.380333333333337
564,6.75,6.7,6.63,101.0,70.0,4,3,9.0,6.7,6.7,6.778000000000022
565,5.7,5.7,5.76,90.0,58.0,6,3,10.0,5.7,5.7,5.700333333333358
566,6.17,6.14,6.33,92.0,54.0,2,0,8.0,6.3,6.3,6.183000000000003
567,5.73,6.1,6.07,113.0,59.0,4,0,9.0,5.7,5.7,5.88400000000002
568,6.4,4.8,5.76,94.0,45.0,6,3,5.0,4.8,4.8,5.711333333333335
569,5.71,5.71,6.27,95.0,57.0,12,3,12.0,6.0,6.0,5.996666666666672
570,7.8,7.8,7.03,91.0,49.0,4,3,9.0,7.8,7.8,7.785333333333333
571,4.68,4.37,5.75,89.0,34.0,12,2,7.0,4.6,4.6,4.643999999999991
572,6.28,6.59,6.15,112.0,51.0,2,1,11.0,6.0,6.0,6.185000000000001
573,5.72,5.6,5.5,85.0,59.0,6,3,7.0,5.4,5.4,5.4640000000000155
574,6.5,6.4,5.75,90.0,37.0,2,0,7.0,6.4,6.4,6.256000000000022
575,6.38,6.38,6.63,100.0,74.0,4,3,9.0,6.7,6.7,6.704666666666687
576,5.3,5.3,5.38,116.0,24.0,12,0,3.0,5.3,5.3,5.3129999999999855
577,6.8,6.3,6.36,98.0,61.0,2,2,2.0,6.8,6.8,6.761666666666645
578,6.4,6.8,6.68,92.0,51.0,2,3,7.0,6.8,6.8,6.720999999999987
579,6.03,6.5,6.3,108.0,64.0,4,3,3.0,6.5,6.5,6.535
580,6.23,6.99,5.95,119.0,57.0,12,0,5.0,7.1,7.1,6.895666666666642
581,6.0,6.0,6.37,90.0,70.0,6,3,6.0,6.0,6.0,6.145666666666665
582,6.03,6.02,5.96,88.0,49.0,2,1,6.0,5.5,5.5,5.669333333333333
583,7.3,7.3,7.3,72.0,86.0,4,3,2.0,7.3,7.3,7.332999999999988
584,7.44,7.55,7.1,91.0,73.0,3,2,10.0,7.1,7.1,7.185666666666642
585,5.84,5.5,6.02,108.0,68.0,2,3,10.0,5.5,5.5,5.790666666666666
586,6.36,6.27,6.36,122.0,47.0,4,1,11.0,6.7,6.7,6.533333333333326
587,4.7,4.7,5.41,98.0,28.0,12,0,10.0,4.5,4.5,4.584
588,6.43,6.48,6.64,95.0,77.0,2,1,1.0,7.3,7.3,7.181999999999986
589,5.77,5.69,5.43,90.0,39.0,2,1,9.0,5.6,5.6,5.579999999999984
590,7.39,7.4,7.47,104.0,70.0,0,2,2.0,7.8,7.8,7.516666666666671
591,6.65,6.83,7.15,96.0,69.0,3,1,2.0,7.3,7.3,7.285999999999984
592,6.35,6.79,6.15,106.0,55.0,12,0,6.0,6.4,6.4,6.555666666666671
593,5.78,6.12,5.77,101.0,62.0,4,2,12.0,5.8,5.8,5.977666666666648
594,6.02,5.73,6.06,100.0,49.0,2,0,11.0,6.4,6.4,6.282333333333358
595,7.18,7.0,6.82,88.0,70.0,3,3,4.0,7.0,7.0,7.0379999999999985
596,6.72,6.72,6.31,117.0,58.0,4,0,9.0,7.1,7.1,6.982333333333313
597,5.98,5.74,6.46,93.0,37.0,2,1,10.0,5.4,5.4,5.529333333333346
598,7.25,6.63,7.16,92.0,73.0,12,0,1.0,7.5,7.5,7.449333333333334
599,6.23,6.38,6.16,100.0,50.0,2,0,9.0,6.3,6.3,6.268333333333309
600,6.5,6.5,6.02,97.0,85.0,4,0,12.0,6.5,6.5,6.6750000000000025
601,6.67,6.5,6.41,100.0,88.0,12,3,9.0,6.5,6.5,6.91766666666667
602,6.73,7.13,6.07,137.0,82.0,4,0,4.0,7.0,7.0,7.176666666666667
603,6.43,6.43,6.36,85.0,67.0,2,0,10.0,6.2,6.2,6.377666666666687
