,ProductionBudget,Director_Avg_Rating,OMDB_Runtime,ReleaseMonth,Writer_Avg_Rating,OMDB_imdbRating,orig_index,actual,predictions
370,110000000,6.43,119.0,12.0,6.49,6.5,376,6.5,6.492343
371,110000000,6.17,165.0,6.0,7.9,7.2,377,7.2,7.59958
372,110000000,6.2,102.0,3.0,6.34,6.2,378,6.2,6.142557
373,110000000,7.59,170.0,12.0,6.84,7.5,379,7.5,7.2606707
374,110000000,7.5,116.0,12.0,7.07,7.0,380,7.0,7.273922
375,110000000,7.08,119.0,1.0,6.3,5.8,381,5.8,6.5683155
376,110000000,6.93,127.0,9.0,6.97,6.7,382,6.7,7.0478354
377,110000000,6.15,127.0,10.0,6.69,7.1,383,7.1,6.5759983
378,110000000,6.74,114.0,6.0,6.17,5.6,384,5.6,6.3425956
379,110000000,6.78,117.0,6.0,6.42,6.7,385,6.7,6.5670805
380,110000000,4.89,105.0,7.0,5.38,5.3,386,5.3,4.414928
381,110000000,6.82,106.0,6.0,6.56,6.4,387,6.4,6.6542654
382,110000000,6.88,114.0,11.0,6.75,6.6,388,6.6,6.8263516
383,110000000,5.3,76.0,4.0,5.32,5.4,389,5.4,4.396744
384,110000000,5.62,121.0,6.0,5.06,3.9,390,3.9,4.579543
385,110000000,6.95,144.0,5.0,6.88,7.2,391,7.2,7.044299
386,110000000,6.2,107.0,3.0,6.5,6.3,392,6.3,6.327718
387,110000000,5.88,120.0,6.0,5.8,5.8,393,5.8,5.6073294
388,110000000,7.72,189.0,12.0,6.96,7.1,394,7.1,7.422206
389,109000000,6.89,157.0,12.0,6.72,6.7,396,6.7,6.906902
390,108000000,6.95,144.0,10.0,7.61,8.0,397,8.0,7.576151
391,106000000,7.27,124.0,11.0,6.82,7.1,398,7.1,7.0378823
392,105000000,6.57,115.0,7.0,6.69,7.1,399,7.1,6.6975102
393,105000000,6.59,84.0,12.0,5.97,6.0,400,6.0,6.0513225
394,105000000,7.51,97.0,12.0,7.38,7.1,401,7.1,7.463143
395,105000000,6.17,109.0,3.0,5.71,5.1,402,5.1,5.561739
396,105000000,6.03,94.0,7.0,6.35,5.7,403,5.7,6.1169496
397,105000000,6.93,129.0,11.0,6.98,7.3,404,7.3,7.058386
398,105000000,5.9,104.0,4.0,5.08,4.5,405,4.5,4.6014977
399,104000000,7.27,141.0,9.0,7.14,6.7,406,6.7,7.329628
400,103300000,5.98,118.0,6.0,6.4,6.5,407,6.5,6.2595325
401,103000000,6.95,155.0,5.0,7.13,8.5,408,8.5,7.2657657
402,103000000,5.9,109.0,3.0,5.53,4.3,409,4.3,5.1772575
403,102500000,6.89,140.0,7.0,6.72,7.0,410,7.0,6.894052
404,102000000,6.73,144.0,11.0,7.17,8.0,411,8.0,7.1757617
405,102000000,7.49,145.0,6.0,7.27,7.6,412,7.6,7.521436
406,102000000,7.2,114.0,12.0,5.68,6.7,413,6.7,6.1361303
407,102000000,6.88,172.0,10.0,6.81,7.4,414,7.4,7.0291204
408,100000000,7.01,92.0,4.0,6.15,7.1,415,7.1,6.350662
409,100000000,8.7,140.0,6.0,7.14,8.7,416,8.7,7.8150992
410,100000000,8.19,180.0,7.0,8.39,8.5,417,8.5,8.682044
411,100000000,6.72,161.0,11.0,7.3,7.4,418,7.4,7.315909
412,100000000,7.91,137.0,7.0,7.4,8.6,419,8.6,7.7357883
413,100000000,7.5,169.0,3.0,6.97,7.7,420,7.7,7.3744636
414,100000000,6.33,121.0,6.0,5.79,5.4,421,5.4,5.8609905
415,100000000,6.93,120.0,7.0,6.38,5.7,422,5.7,6.602628
416,100000000,6.44,131.0,11.0,5.97,6.9,423,6.9,6.1496043
417,100000000,8.06,165.0,12.0,8.01,8.5,424,8.5,8.299748
418,100000000,7.51,119.0,1.0,7.9,8.2,425,8.2,7.9479675
419,100000000,6.06,98.0,12.0,6.26,5.5,426,5.5,6.144642
420,100000000,7.91,141.0,7.0,7.43,7.3,427,7.3,7.7687263
421,100000000,6.95,157.0,11.0,7.13,7.8,428,7.8,7.2547836
422,100000000,7.2,90.0,9.0,7.28,6.9,429,6.9,7.280267
423,100000000,6.93,107.0,8.0,6.41,6.6,430,6.6,6.587795
424,100000000,7.59,180.0,12.0,7.42,8.2,431,8.2,7.730948
425,100000000,6.55,102.0,5.0,6.78,6.6,432,6.6,6.724538
426,100000000,5.95,115.0,6.0,6.32,6.2,433,6.2,6.160019
427,100000000,7.48,91.0,6.0,7.33,7.0,434,7.0,7.422719
428,100000000,6.67,78.0,12.0,7.19,7.4,435,7.4,6.995875
429,100000000,5.99,103.0,8.0,6.46,6.6,436,6.6,6.280644
430,100000000,7.47,101.0,10.0,6.66,6.7,437,6.7,6.932298
431,100000000,5.1,104.0,12.0,5.3,5.1,438,5.1,4.6574383
432,100000000,7.51,93.0,6.0,7.44,7.3,439,7.3,7.5201917
433,100000000,6.0,103.0,12.0,6.65,6.0,440,6.0,6.4350176
434,100000000,5.28,122.0,11.0,6.03,5.8,441,5.8,5.6740475
435,100000000,6.8,102.0,12.0,6.56,6.8,442,6.8,6.6311364
436,100000000,6.59,93.0,6.0,5.32,5.3,443,5.3,5.34686
437,100000000,6.94,85.0,6.0,6.41,6.7,444,6.7,6.5154
438,100000000,7.16,143.0,12.0,7.24,8.0,445,8.0,7.3669696
439,100000000,6.17,138.0,11.0,6.7,6.7,446,6.7,6.6239934
440,100000000,6.82,97.0,9.0,6.76,6.9,447,6.9,6.7835116
441,100000000,6.17,102.0,6.0,5.5,5.3,448,5.3,5.3733673
442,100000000,5.8,85.0,3.0,6.43,5.8,449,5.8,5.9703374
443,100000000,3.4,104.0,7.0,5.82,3.4,450,3.4,4.040883
444,100000000,6.27,126.0,8.0,6.21,6.1,451,6.1,6.2649307
445,100000000,7.51,95.0,11.0,7.41,7.2,452,7.2,7.487467
446,100000000,7.27,131.0,12.0,6.8,6.3,453,6.3,7.0430565
447,100000000,7.33,115.0,3.0,6.76,6.8,454,6.8,7.0190573
448,100000000,5.3,109.0,10.0,5.71,5.3,455,5.3,5.268929
449,100000000,7.22,122.0,7.0,7.06,7.2,456,7.2,7.2127237
450,100000000,6.58,110.0,12.0,4.68,2.8,457,2.8,4.8844476
451,100000000,6.84,122.0,12.0,7.1,6.9,458,6.9,7.1007137
452,100000000,6.2,119.0,4.0,6.3,6.2,459,6.2,6.2488184
453,100000000,3.7,94.0,2.0,2.3,2.3,460,2.3,2.200714
454,100000000,5.87,103.0,9.0,5.28,4.8,461,4.8,5.016925
455,100000000,6.1,128.0,12.0,7.48,6.1,462,6.1,7.1545024
456,100000000,6.85,109.0,3.0,6.44,5.7,463,5.7,6.579854
457,100000000,6.95,152.0,10.0,7.22,7.4,464,7.4,7.312047
458,100000000,5.57,95.0,8.0,5.63,3.9,465,3.9,5.1619368
459,100000000,6.44,118.0,12.0,6.23,5.7,466,5.7,6.3067303
460,100000000,6.75,95.0,6.0,5.14,4.3,467,4.3,5.2413588
461,99000000,6.77,88.0,11.0,7.0,7.0,468,7.0,6.9172645
462,99000000,5.94,107.0,2.0,7.03,6.6,469,6.6,6.708641
463,99000000,6.95,140.0,5.0,6.55,6.6,470,6.6,6.795951
464,98000000,6.39,130.0,5.0,6.36,6.4,471,6.4,6.4329634
465,97000000,7.59,167.0,12.0,7.05,7.5,472,7.5,7.433385
466,97000000,6.95,122.0,5.0,6.23,6.4,473,6.4,6.5062156
467,95000000,6.75,105.0,3.0,6.91,6.9,474,6.9,6.909566
468,95000000,6.57,88.0,7.0,6.56,6.5,475,6.5,6.520358
469,95000000,6.95,144.0,1.0,7.27,7.7,476,7.7,7.3604403
470,95000000,5.1,146.0,5.0,5.1,4.5,477,4.5,4.5268464
471,95000000,6.72,118.0,2.0,5.72,5.9,478,5.9,5.9098644
472,95000000,6.6,85.0,8.0,6.31,6.1,479,6.1,6.3252916
473,95000000,6.82,98.0,11.0,6.58,6.8,480,6.8,6.649381
474,95000000,6.86,126.0,5.0,6.58,7.6,481,7.6,6.7549024
475,95000000,6.75,89.0,3.0,6.81,6.9,482,6.9,6.7731485
476,95000000,7.72,135.0,1.0,7.48,6.6,483,6.6,7.7498617
477,95000000,6.35,102.0,2.0,6.66,5.5,484,5.5,6.5499744
478,94000000,7.85,100.0,5.0,7.76,8.2,485,8.2,7.8988523
479,94000000,7.72,201.0,12.0,8.03,9.0,486,9.0,8.277153
480,94000000,7.72,179.0,12.0,8.03,8.8,487,8.8,8.243264
481,94000000,5.99,100.0,6.0,6.27,5.7,488,5.7,6.0679226
482,94000000,7.27,129.0,2.0,7.14,7.7,489,7.7,7.32795
483,93000000,7.72,178.0,12.0,8.03,8.8,490,8.8,8.241446
484,93000000,6.26,92.0,7.0,6.2,5.9,491,5.9,6.1126323
485,93000000,6.26,105.0,8.0,6.88,7.6,492,7.6,6.716788
486,92500000,6.27,96.0,2.0,6.26,6.5,493,6.5,6.103877
487,92000000,7.57,115.0,11.0,7.64,8.0,494,8.0,7.7383857
488,92000000,5.75,98.0,2.0,6.55,5.2,495,5.2,6.1420383
489,92000000,6.79,137.0,4.0,6.12,6.0,496,6.0,6.4151783
490,92000000,5.8,124.0,12.0,6.33,5.7,497,5.7,6.1908937
491,91000000,6.34,114.0,12.0,7.17,7.3,498,7.3,6.9730306
492,90000000,6.31,119.0,12.0,6.93,6.9,499,6.9,6.7975616
493,90000000,6.47,98.0,7.0,6.31,7.3,500,7.3,6.3257794
494,90000000,7.46,92.0,11.0,7.52,7.9,501,7.9,7.553279
495,90000000,6.57,90.0,8.0,6.66,6.7,502,6.7,6.616761
496,90000000,7.06,128.0,12.0,6.79,7.6,503,7.6,6.965943
497,90000000,6.5,124.0,1.0,6.58,6.5,504,6.5,6.620637
498,90000000,6.58,94.0,7.0,6.66,6.9,505,6.9,6.6306753
499,90000000,6.5,122.0,4.0,6.6,6.5,506,6.5,6.6412115
500,90000000,7.65,102.0,12.0,7.05,7.8,507,7.8,7.288227
501,90000000,7.27,130.0,7.0,6.55,6.6,508,6.6,6.877144
502,90000000,6.5,99.0,2.0,6.57,6.5,509,6.5,6.527967
503,90000000,6.79,96.0,4.0,6.1,6.9,510,6.9,6.253268
504,90000000,8.06,161.0,7.0,8.01,7.6,511,7.6,8.312868
505,90000000,7.59,151.0,10.0,7.96,8.5,512,8.5,8.083589
506,90000000,6.01,98.0,11.0,6.02,5.6,513,5.6,5.930259
507,90000000,7.24,87.0,6.0,7.46,7.6,514,7.6,7.437673
508,90000000,6.34,107.0,8.0,6.16,7.1,515,7.1,6.1946425
509,90000000,7.9,158.0,12.0,7.19,7.8,516,7.8,7.6231556
510,90000000,7.27,150.0,7.0,7.28,7.5,517,7.5,7.4754734
511,90000000,5.71,113.0,6.0,6.11,5.6,518,5.6,5.8548203
512,90000000,6.65,128.0,5.0,6.88,7.6,519,7.6,6.9186573
513,90000000,7.1,105.0,7.0,6.52,7.1,520,7.1,6.7325034
514,90000000,6.78,132.0,9.0,6.89,6.9,521,6.9,6.967434
515,90000000,5.66,92.0,12.0,5.17,4.9,522,4.9,4.803027
516,90000000,7.48,95.0,6.0,6.93,6.9,523,6.9,7.142246
517,90000000,7.25,121.0,12.0,7.17,7.1,524,7.1,7.2948437
518,90000000,6.72,105.0,7.0,5.87,5.6,525,5.6,6.0909777
519,90000000,6.59,88.0,11.0,5.8,5.2,526,5.2,5.943179
520,90000000,6.93,112.0,8.0,6.24,5.8,527,5.8,6.4819083
521,90000000,6.6,128.0,4.0,6.64,6.4,528,6.4,6.725704
522,90000000,6.15,106.0,8.0,5.7,5.7,529,5.7,5.6711287
523,90000000,5.62,117.0,7.0,6.12,5.5,530,5.5,5.860952
524,90000000,5.58,129.0,6.0,6.46,6.4,531,6.4,6.2226624
525,90000000,6.82,126.0,11.0,6.77,7.1,532,7.1,6.869035
526,90000000,6.72,116.0,4.0,6.39,6.2,533,6.2,6.5327334
527,90000000,6.52,114.0,3.0,6.08,5.7,534,5.7,6.1781907
528,90000000,6.3,119.0,3.0,6.32,6.3,535,6.3,6.330596
529,90000000,6.72,132.0,12.0,6.81,6.9,536,6.9,6.87834
530,90000000,6.78,126.0,7.0,7.37,6.3,537,6.3,7.316764
531,90000000,6.2,104.0,4.0,6.03,5.5,538,5.5,5.9330688
532,90000000,6.75,127.0,2.0,6.61,6.3,539,6.3,6.7502003
533,90000000,6.4,111.0,3.0,6.66,6.2,540,6.2,6.6096992
534,90000000,7.22,138.0,7.0,6.43,6.7,541,6.7,6.791816
535,90000000,6.53,129.0,5.0,6.71,6.9,542,6.9,6.7542787
536,90000000,5.86,110.0,10.0,6.12,5.7,543,5.7,6.000452
537,90000000,7.1,133.0,4.0,6.79,6.1,544,6.1,7.0172596
538,90000000,6.44,117.0,12.0,6.32,6.3,545,6.3,6.379471
539,90000000,6.82,148.0,5.0,6.61,5.8,546,5.8,6.825867
540,88000000,5.62,113.0,5.0,6.34,6.4,547,6.4,6.0236583
541,88000000,6.84,144.0,6.0,7.15,8.0,548,8.0,7.2242475
542,88000000,6.88,107.0,9.0,6.14,5.3,549,5.3,6.375886
543,87500000,6.17,106.0,7.0,6.59,5.7,550,5.7,6.470836
544,87000000,6.95,131.0,2.0,7.17,6.8,551,6.8,7.254874
545,86203077,6.77,93.0,4.0,6.4,6.4,552,6.4,6.481736
546,86000000,7.13,140.0,7.0,6.75,7.3,553,7.3,7.0096216
547,85900000,7.1,127.0,8.0,7.0,7.3,554,7.3,7.149376
548,85100000,5.72,113.0,8.0,6.0,6.0,555,6.0,5.806136
549,85000000,7.27,143.0,12.0,6.73,7.8,556,7.8,7.034365
550,85000000,6.44,108.0,11.0,6.45,6.4,557,6.4,6.46017
551,85000000,6.61,116.0,12.0,7.22,7.7,558,7.7,7.110302
552,85000000,7.33,108.0,7.0,7.08,7.7,559,7.7,7.2395945
553,85000000,6.83,124.0,7.0,6.03,6.5,560,6.5,6.3303223
554,85000000,7.14,110.0,12.0,7.2,7.4,561,7.4,7.255834
555,85000000,6.4,107.0,4.0,6.41,6.5,562,6.5,6.405853
556,85000000,6.27,86.0,3.0,6.14,6.8,563,6.8,5.9745355
557,85000000,7.0,159.0,6.0,7.09,7.3,564,7.3,7.2744265
558,85000000,6.76,139.0,3.0,6.48,6.6,565,6.6,6.6953344
559,85000000,6.63,91.0,9.0,6.63,7.0,566,7.0,6.6194882
560,85000000,6.45,132.0,4.0,6.32,7.0,567,7.0,6.440942
561,85000000,6.4,107.0,11.0,6.57,7.1,568,7.1,6.5339594
562,85000000,6.3,115.0,2.0,6.1,6.7,569,6.7,6.0904107
563,85000000,6.61,122.0,6.0,6.48,6.9,570,6.9,6.591461
564,85000000,6.72,120.0,12.0,6.68,6.5,571,6.5,6.753659
565,85000000,6.82,132.0,11.0,7.15,7.3,572,7.3,7.1729445
566,85000000,6.84,86.0,9.0,5.44,6.1,573,6.1,5.6859064
567,85000000,6.57,104.0,11.0,5.75,6.2,574,6.2,5.958441
568,85000000,6.4,100.0,11.0,5.08,4.8,575,4.8,5.2185907
569,85000000,6.12,106.0,3.0,6.51,5.6,576,5.6,6.3740854
570,85000000,6.72,136.0,12.0,6.68,6.9,577,6.9,6.795693
571,85000000,6.4,104.0,6.0,6.37,6.0,578,6.0,6.37115
572,85000000,6.58,145.0,12.0,7.02,7.3,579,7.3,7.0269833
573,85000000,7.2,131.0,3.0,7.25,7.5,580,7.5,7.3963284
574,85000000,6.65,130.0,6.0,6.65,6.5,581,6.5,6.752881
575,85000000,6.73,104.0,9.0,6.54,6.6,582,6.6,6.6196074
576,85000000,6.99,97.0,11.0,6.89,7.1,583,7.1,6.943137
577,85000000,5.93,107.0,1.0,5.25,5.2,584,5.2,4.8415017
578,85000000,6.18,178.0,11.0,6.88,7.2,585,7.2,6.8591766
579,85000000,5.5,82.0,7.0,5.57,4.3,586,4.3,4.9691167
580,85000000,6.56,108.0,2.0,5.67,5.5,587,5.5,5.758325
581,85000000,5.5,95.0,3.0,5.69,5.5,588,5.5,5.085905
582,85000000,5.67,96.0,6.0,6.07,5.6,589,5.6,5.718255
583,85000000,7.9,157.0,3.0,6.82,7.7,590,7.7,7.3759246
584,85000000,7.45,112.0,8.0,7.34,7.5,591,7.5,7.481288
585,85000000,6.24,135.0,3.0,5.81,5.5,592,5.5,5.904011
586,85000000,6.02,99.0,1.0,6.0,5.8,593,5.8,5.7444124
587,84000000,7.5,105.0,12.0,6.84,7.5,594,7.5,7.0940676
588,84000000,4.89,86.0,6.0,5.74,5.3,595,5.3,4.790896
589,84000000,6.19,106.0,7.0,5.5,4.5,596,4.5,5.4944735
590,84000000,6.24,116.0,7.0,6.26,6.6,597,6.6,6.2727356
591,82500000,5.88,107.0,6.0,5.89,6.4,598,6.4,5.714727
592,82500000,6.85,88.0,2.0,6.86,6.1,599,6.1,6.856241
593,82500000,6.99,120.0,7.0,6.85,7.0,600,7.0,6.9881153
594,82000000,6.19,113.0,5.0,5.92,6.4,601,6.4,5.914769
595,82000000,6.3,103.0,8.0,6.38,6.4,602,6.4,6.350365
596,82000000,6.43,123.0,11.0,5.75,5.9,603,5.9,5.975319
597,81000000,6.48,101.0,5.0,5.97,6.8,604,6.8,6.046406
598,80000000,7.13,142.0,3.0,6.83,7.2,605,7.2,7.0919747
599,80000000,6.44,87.0,7.0,6.22,6.5,606,6.5,6.215516
600,80000000,6.86,102.0,5.0,6.27,6.5,607,6.5,6.453787
601,80000000,7.57,132.0,12.0,6.75,7.4,608,7.4,7.1242213
602,80000000,6.77,104.0,2.0,6.93,7.3,609,7.3,6.9424386
603,80000000,6.63,89.0,9.0,6.21,6.6,610,6.6,6.2916923
604,80000000,6.93,126.0,6.0,6.56,7.1,611,7.1,6.7722354
605,80000000,6.7,86.0,6.0,6.37,6.4,612,6.4,6.422385
606,80000000,6.39,124.0,5.0,6.85,7.1,613,7.1,6.8073363
607,80000000,6.43,83.0,5.0,6.42,6.7,614,6.7,6.3493004
608,80000000,7.49,85.0,6.0,7.67,7.3,615,7.3,7.68064
609,80000000,6.62,120.0,5.0,6.48,6.2,616,6.2,6.5966816
610,80000000,5.71,101.0,7.0,5.67,5.4,617,5.4,5.4032354
611,80000000,5.94,87.0,12.0,5.6,4.3,618,4.3,5.4730024
612,80000000,6.19,110.0,6.0,6.31,6.5,619,6.5,6.2737546
613,80000000,6.67,91.0,3.0,6.33,6.4,620,6.4,6.3855677
614,80000000,7.59,138.0,2.0,7.14,8.2,621,8.2,7.469318
615,80000000,6.72,128.0,12.0,6.68,6.7,622,6.7,6.7787147
616,80000000,6.02,88.0,11.0,5.73,5.7,623,5.7,5.6273212
617,80000000,6.65,138.0,6.0,6.55,7.3,624,7.3,6.7031727
618,80000000,5.92,99.0,12.0,5.88,6.0,625,6.0,5.8049088
619,80000000,7.51,117.0,7.0,7.28,7.7,626,7.7,7.476666
620,80000000,5.71,117.0,2.0,6.32,6.4,627,6.4,6.039341
621,80000000,5.8,103.0,2.0,5.5,5.3,628,5.3,5.0937185
622,80000000,5.93,118.0,9.0,6.7,6.6,629,6.6,6.514016
623,80000000,5.99,115.0,6.0,6.31,6.9,630,6.9,6.218587
624,80000000,5.2,80.0,12.0,5.16,4.6,631,4.6,4.442119
625,80000000,7.33,154.0,12.0,7.07,7.2,632,7.2,7.3414564
626,80000000,6.84,118.0,1.0,5.8,6.8,633,6.8,6.0786643
627,80000000,5.52,93.0,11.0,5.61,5.3,634,5.3,5.2791657
628,80000000,5.62,113.0,7.0,5.72,5.0,635,5.0,5.477644
629,80000000,6.5,88.0,11.0,5.83,6.5,636,6.5,5.945688
630,80000000,6.44,134.0,10.0,6.59,7.6,637,7.6,6.6402965
631,80000000,6.45,96.0,9.0,6.42,6.6,638,6.6,6.4182925
632,80000000,6.15,93.0,2.0,6.17,5.7,639,5.7,5.979667
633,80000000,5.88,102.0,7.0,5.36,5.2,640,5.2,5.134024
634,80000000,6.37,104.0,12.0,5.84,5.5,641,5.5,5.966895
635,80000000,6.69,135.0,8.0,6.71,6.7,642,6.7,6.8219976
636,80000000,6.45,102.0,6.0,5.9,5.9,643,5.9,5.9905133
637,80000000,6.8,83.0,5.0,6.7,7.2,644,7.2,6.7073317
638,80000000,5.98,99.0,6.0,6.07,6.5,645,6.5,5.906306
639,80000000,7.07,75.0,6.0,7.1,7.1,646,7.1,7.0885386
640,80000000,6.0,130.0,4.0,5.75,5.2,647,5.2,5.732993
641,80000000,6.93,129.0,7.0,6.58,6.6,648,6.6,6.7919607
642,80000000,6.8,117.0,4.0,6.8,6.8,649,6.8,6.8910165
643,80000000,5.63,102.0,6.0,5.41,4.8,650,4.8,5.001266
644,80000000,6.7,167.0,12.0,7.42,6.7,651,6.7,7.427786
645,80000000,6.2,96.0,3.0,6.29,6.0,652,6.0,6.1587377
646,80000000,6.9,113.0,10.0,6.6,6.9,653,6.9,6.745573
647,80000000,5.57,114.0,12.0,5.47,5.7,654,5.7,5.3083305
648,80000000,6.63,123.0,9.0,6.56,6.5,655,6.5,6.655261
649,80000000,6.73,129.0,10.0,6.9,5.9,656,5.9,6.955371
650,80000000,6.82,133.0,9.0,6.83,7.1,657,7.1,6.9465823
651,80000000,5.38,90.0,11.0,5.65,5.3,658,5.3,5.214919
652,80000000,6.55,89.0,9.0,6.3,6.3,659,6.3,6.3342752
653,80000000,6.45,101.0,6.0,6.06,6.1,660,6.1,6.137337
654,80000000,7.21,118.0,8.0,6.05,5.9,661,5.9,6.4568086
655,80000000,6.93,106.0,12.0,6.4,6.4,662,6.4,6.5814085
656,80000000,5.2,82.0,4.0,5.41,5.2,663,5.2,4.644126
657,80000000,6.04,87.0,12.0,5.78,5.2,664,5.2,5.700397
658,80000000,6.63,145.0,1.0,7.02,7.3,665,7.3,7.0818577
659,80000000,5.58,114.0,12.0,5.75,5.9,666,5.9,5.5892177
660,80000000,6.13,106.0,10.0,5.69,5.9,667,5.9,5.7226996
661,80000000,5.86,105.0,2.0,5.82,5.5,668,5.5,5.5474257
662,80000000,6.34,91.0,11.0,5.67,5.8,669,5.8,5.744848
663,80000000,6.58,118.0,12.0,6.42,5.8,670,5.8,6.511497
664,80000000,6.69,116.0,11.0,6.44,5.6,671,5.6,6.5608854
665,80000000,7.8,84.0,4.0,7.7,7.7,672,7.7,7.8097506
666,80000000,6.53,97.0,11.0,6.16,5.8,673,5.8,6.24842
667,80000000,7.17,177.0,12.0,6.74,6.1,674,6.1,7.098001
668,80000000,5.7,106.0,11.0,6.21,5.7,675,5.7,6.0208254
669,80000000,5.9,99.0,8.0,5.9,5.9,676,5.9,5.737383
670,80000000,6.64,134.0,10.0,6.84,6.1,677,6.1,6.893718
671,80000000,5.28,110.0,9.0,4.8,4.2,678,4.2,4.2571025
672,80000000,6.6,100.0,12.0,6.82,6.6,679,6.6,6.7699203
673,79300000,7.06,88.0,6.0,7.43,8.5,680,8.5,7.3666563
674,79000000,5.5,94.0,2.0,5.83,5.7,681,5.7,5.2444324
675,79000000,5.71,91.0,11.0,4.77,3.3,682,3.3,4.427854
676,78000000,6.84,135.0,1.0,7.25,8.2,683,8.2,7.2989964
677,78000000,6.3,95.0,9.0,6.52,6.3,684,6.3,6.4420705
678,78000000,6.57,124.0,10.0,6.97,7.2,685,7.2,6.9429793
679,78000000,6.26,136.0,3.0,6.7,6.7,686,6.7,6.6913195
680,78000000,6.45,110.0,7.0,5.95,5.8,687,5.8,6.087741
681,78000000,5.8,114.0,8.0,6.05,5.1,688,5.1,5.92424
682,77500000,7.65,108.0,8.0,7.55,7.7,689,7.7,7.700353
683,77500000,5.1,106.0,6.0,5.4,5.4,690,5.4,4.6908894
684,77000000,6.78,121.0,7.0,6.84,6.7,691,6.7,6.917874
685,76000000,6.91,98.0,7.0,6.4,7.3,692,7.3,6.5725217
686,76000000,6.26,107.0,6.0,6.43,5.9,693,5.9,6.388842
687,76000000,7.8,109.0,1.0,7.6,7.9,694,7.9,7.8132257
688,76000000,4.3,92.0,6.0,5.86,4.3,695,4.3,4.6441536
689,75000000,6.95,87.0,7.0,6.37,6.5,696,6.5,6.5266457
690,75000000,6.17,145.0,7.0,6.1,7.0,697,7.0,6.2264276
691,75000000,3.8,120.0,12.0,4.72,3.8,698,3.8,3.779962
692,75000000,7.14,108.0,12.0,7.2,7.1,699,7.1,7.258658
693,75000000,6.48,89.0,6.0,6.4,6.2,700,6.2,6.382451
694,75000000,7.49,129.0,5.0,6.43,6.5,701,6.5,6.876296
695,75000000,6.79,91.0,3.0,5.92,6.8,702,6.8,6.0783257
696,75000000,6.73,86.0,5.0,6.64,6.9,703,6.9,6.6503253
697,75000000,7.5,130.0,5.0,7.28,7.4,704,7.4,7.517753
698,75000000,5.71,102.0,6.0,5.6,6.0,705,6.0,5.3115497
699,75000000,6.29,90.0,10.0,6.15,6.0,706,6.0,6.1331043
700,75000000,7.25,104.0,7.0,6.93,7.3,707,7.3,7.0984125
701,75000000,6.8,116.0,3.0,7.04,6.8,708,6.8,7.074975
702,75000000,6.43,110.0,6.0,6.41,6.7,709,6.7,6.446628
703,75000000,6.41,136.0,6.0,6.96,7.4,710,7.4,6.928684
704,75000000,7.12,124.0,11.0,7.32,7.1,711,7.1,7.38687
705,75000000,6.19,99.0,2.0,6.8,6.8,712,6.8,6.6154146
706,75000000,5.92,117.0,7.0,6.72,6.7,713,6.7,6.5332756
707,75000000,6.31,115.0,5.0,6.64,7.2,714,7.2,6.6000414
708,75000000,6.33,130.0,12.0,6.87,6.6,715,6.6,6.80037
709,75000000,7.1,104.0,8.0,6.81,7.2,716,7.2,6.955703
710,75000000,4.2,78.0,7.0,4.2,4.2,717,4.2,3.5103202
711,75000000,6.12,110.0,11.0,5.3,6.0,718,6.0,5.391158
712,75000000,7.49,128.0,6.0,7.0,7.4,719,7.4,7.2967205
713,75000000,6.9,121.0,2.0,6.74,7.0,720,7.0,6.9001794
714,75000000,6.3,104.0,4.0,5.72,5.2,721,5.2,5.7269006
715,75000000,6.5,91.0,7.0,6.67,6.6,722,6.6,6.6159515
716,75000000,6.73,124.0,12.0,6.19,5.9,723,5.9,6.409221
717,75000000,6.56,102.0,12.0,7.2,7.0,724,7.0,7.0500197
718,75000000,6.3,104.0,3.0,6.86,6.6,725,6.6,6.7249575
719,75000000,6.78,97.0,9.0,7.55,7.0,726,7.0,7.3810515
720,75000000,6.74,118.0,3.0,6.13,5.6,727,5.6,6.3530517
721,75000000,6.95,158.0,11.0,6.68,6.6,728,6.6,6.941164
722,75000000,7.49,164.0,1.0,7.44,7.5,729,7.5,7.7358146
723,75000000,5.96,100.0,6.0,5.7,5.4,730,5.4,5.5536513
724,75000000,7.06,116.0,8.0,7.04,7.2,731,7.2,7.145887
725,75000000,6.78,121.0,3.0,6.42,6.6,732,6.6,6.6094203
726,75000000,6.17,110.0,7.0,6.17,5.5,733,5.5,6.1644764
727,75000000,7.05,131.0,12.0,7.13,6.4,734,6.4,7.2368183
728,75000000,6.49,123.0,10.0,6.5,6.5,735,6.5,6.5647755
729,75000000,6.33,148.0,12.0,6.52,6.7,736,6.7,6.5859804
730,75000000,6.8,134.0,7.0,6.66,6.0,737,6.0,6.8257165
731,75000000,6.82,110.0,3.0,6.3,6.0,738,6.0,6.48936
732,75000000,6.5,113.0,3.0,6.32,6.5,739,6.5,6.3993125
733,75000000,6.84,121.0,10.0,6.54,6.2,740,6.2,6.7058177
734,75000000,5.68,116.0,6.0,5.51,5.3,741,5.3,5.292343
735,75000000,6.94,94.0,6.0,5.75,6.6,742,6.6,6.0497026
736,75000000,5.75,113.0,12.0,6.44,6.1,743,6.1,6.2413425
737,75000000,5.86,99.0,10.0,7.32,6.0,744,6.0,6.905296
738,75000000,5.65,122.0,1.0,5.66,5.6,745,5.6,5.33679
739,75000000,5.8,99.0,1.0,5.65,5.0,746,5.0,5.236271
